szcodes,qa1,q1a1,q1a2,q2,q3,q4,q5,q61,q62,q63,q64,q65,q66,q67,q68,q69,q610,q7,region_code,distrct_code,urban_rural,head_name,addresss,phone_number,region_name,interviewer_name,date_of_interview,time_of_interview,intercozed,end_time_of_interview
1031431,,PII,,Call Back,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,19092020,1514,103,151435
1031405,,PII,,"Call go through, No reply",,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,19092020,1435,103,164914
1031415,,PII,,"Call go through, No reply",,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,19092020,1448,103,165433
1030156,,PII,,"Call go through, No reply",,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,19092020,1409,103,164630
1031458,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,Yes,"Cement /concrete blocks, landcrete, stone, or burnt bricks","Public toilet (e.g., WC, KVIP, pit pan)","Gas, or electricity",Yes,.p,Three+,No,Thank you,5,5,1,PII,PII,PII,PII,PII,19092020,628,103,63122
1031510,,PII,,Yes (if call went through and the potential respondent answered),Yes,No,.p,.p,Yes,No,"Cement /concrete blocks, landcrete, stone, or burnt bricks","Public toilet (e.g., WC, KVIP, pit pan)","Wood, crop residue, sawdust, animal waste, or other",Yes,.p,Three+,Motor cycle or car (regardless of bicycle),Thank you,5,5,1,PII,PII,PII,PII,PII,19092020,1132,103,113720
1031443,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,No one ages 5 to 17,Yes,"Cement /concrete blocks, landcrete, stone, or burnt bricks","KVIP, or WC","Gas, or electricity",Yes,.p,Two,Only Bicycle,Thank you,5,5,1,PII,PII,PII,PII,PII,19092020,1528,103,123826
1031396,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,No one ages 5 to 17,No,"Cement /concrete blocks, landcrete, stone, or burnt bricks","KVIP, or WC","Gas, or electricity",Yes,.p,Three+,Motor cycle or car (regardless of bicycle),Thank you,5,5,1,PII,PII,PII,PII,PII,19092020,1426,103,142848
1031425,,PII,,Call Back,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,19092020,1501,103,165701
1031447,,PII,,Call Back,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,19092020,1531,103,170608
1031512,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,No,"Cement /concrete blocks, landcrete, stone, or burnt bricks","Public toilet (e.g., WC, KVIP, pit pan)","Wood, crop residue, sawdust, animal waste, or other",No,.p,Two,Only Bicycle,Thank you,5,5,1,PII,PII,PII,PII,PII,19092020,1145,103,114754
1031398,,PII,,"Call go through, No reply",,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,19092020,1430,103,163716
1031488,,PII,,Yes (if call went through and the potential respondent answered),Yes,No,.p,.p,Yes,Yes,"Cement /concrete blocks, landcrete, stone, or burnt bricks","KVIP, or WC","Gas, or electricity",Yes,.p,Three+,Motor cycle or car (regardless of bicycle),Thank you,5,5,1,PII,PII,PII,PII,PII,19092020,910,103,91311
1031444,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,No,"Cement /concrete blocks, landcrete, stone, or burnt bricks","Public toilet (e.g., WC, KVIP, pit pan)","Gas, or electricity",Yes,.p,Two,No,Thank you,5,5,1,PII,PII,PII,PII,PII,19092020,509,103,51136
1031416,,PII,,"Call go through, No reply",,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,19092020,1450,103,165456
1031436,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,No,"Cement /concrete blocks, landcrete, stone, or burnt bricks","KVIP, or WC","Charcoal, or kerosene",No,.p,Three+,Motor cycle or car (regardless of bicycle),Thank you,5,5,1,PII,PII,PII,PII,PII,19092020,1521,103,55914
1031455,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,No one ages 5 to 17,Yes,"Cement /concrete blocks, landcrete, stone, or burnt bricks","KVIP, or WC","Gas, or electricity",Yes,.p,Three+,Motor cycle or car (regardless of bicycle),Thank you,5,5,1,PII,PII,PII,PII,PII,19092020,614,103,61816
1030158,,PII,,Call Back,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,19092020,1413,103,164705
1031453,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,No,"Cement /concrete blocks, landcrete, stone, or burnt bricks","KVIP, or WC","Charcoal, or kerosene",Yes,.p,Three+,No,Thank you,5,5,1,PII,PII,PII,PII,PII,19092020,558,103,60147
1031445,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,Yes,"Cement /concrete blocks, landcrete, stone, or burnt bricks","KVIP, or WC","Charcoal, or kerosene",Yes,.p,Two,No,Thank you,5,5,1,PII,PII,PII,PII,PII,19092020,1529,103,124738
1031440,,PII,,Call Back,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,19092020,1527,103,170026
1031417,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,No one ages 5 to 17,Yes,"Cement /concrete blocks, landcrete, stone, or burnt bricks","KVIP, or WC","Gas, or electricity",Yes,.p,Three+,Motor cycle or car (regardless of bicycle),Thank you,5,5,1,PII,PII,PII,PII,PII,19092020,1452,103,145508
1031479,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,19092020,818,103,81838
1031446,,PII,,"Call go through, No reply",,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,19092020,1530,103,170537
1031422,,PII,,"Call go through, No reply",,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,19092020,1456,103,165534
1031504,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,19092020,1110,103,111110
1031400,,PII,,Call Back,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,19092020,1431,103,164807
1031408,,PII,,"Call go through, No reply",,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,19092020,1438,103,164942
1031508,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,No one ages 5 to 17,No,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","Public toilet (e.g., WC, KVIP, pit pan)","Wood, crop residue, sawdust, animal waste, or other",Yes,.p,one,Only Bicycle,Thank you,5,5,1,PII,PII,PII,PII,PII,19092020,1121,103,112354
1030150,,PII,,"Call go through, No reply",,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,19092020,1358,103,163806
1030159,,PII,,Call Back,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,19092020,1414,103,164718
1031402,,PII,,Call Back,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,19092020,1432,103,164820
1031490,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,19092020,918,103,91909
1030157,,PII,,Call Back,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,19092020,1412,103,164649
1030153,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,No one ages 5 to 17,No,"Cement /concrete blocks, landcrete, stone, or burnt bricks","Public toilet (e.g., WC, KVIP, pit pan)","Charcoal, or kerosene",Yes,.p,Two,No,Thank you,5,5,1,PII,PII,PII,PII,PII,19092020,1402,103,140510
1031435,,PII,,Call Back,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,19092020,1517,103,151748
1031499,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,Yes,"Cement /concrete blocks, landcrete, stone, or burnt bricks","KVIP, or WC","Gas, or electricity",Yes,.p,Two,No,Thank you,5,5,1,PII,PII,PII,PII,PII,19092020,1042,103,104656
1031457,,PII,,Call Back,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,19092020,1534,103,170643
1031481,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,19092020,1223,103,122349
1031429,,PII,,"Call go through, No reply",,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,19092020,1511,103,170001
1031462,,PII,,Call Back,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,19092020,1536,103,172109
1031464,,PII,,Call Back,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,19092020,1537,103,172121
1031459,,PII,,Call Back,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,19092020,1535,103,170659
1103765,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1322,115,132239
1103647,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1536,115,153652
1100514,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1206,115,120637
1103779,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,Yes,"Cement /concrete blocks, landcrete, stone, or burnt bricks","KVIP, or WC","Gas, or electricity",Yes,.p,Two,Motor cycle or car (regardless of bicycle),Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1245,115,124650
1103705,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,No,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","Public toilet (e.g., WC, KVIP, pit pan)","Wood, crop residue, sawdust, animal waste, or other",No,.p,Two,Only Bicycle,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1546,115,154912
1103717,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,Yes,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","No toilet facility (bush, beach), or other","Charcoal, or kerosene",No,.p,Three+,No,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1822,115,182406
1103734,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1515,115,151558
1103737,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1420,115,142043
1100536,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1241,115,124130
1103780,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1253,115,125312
1103652,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,No,No,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","KVIP, or WC","Wood, crop residue, sawdust, animal waste, or other",No,.p,Two,Motor cycle or car (regardless of bicycle),Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1552,115,155423
1103750,,PII,,Yes (if call went through and the potential respondent answered),Yes,,,,,,,,,,,,,,,,,,,,,,18092020,1350,,
1103767,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1318,115,131833
1103671,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1527,115,152801
1103651,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,No,Yes,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","KVIP, or WC","Charcoal, or kerosene",No,.p,Three+,Motor cycle or car (regardless of bicycle),Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1539,115,154131
1103732,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1522,115,152256
1103771,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1312,115,131249
1103729,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1519,115,151914
1103778,,PII,,Refused,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1251,115,125128
1103733,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,Yes,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","Public toilet (e.g., WC, KVIP, pit pan)","Wood, crop residue, sawdust, animal waste, or other",No,.p,Three+,Motor cycle or car (regardless of bicycle),Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1430,115,143205
1103583,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,No,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","Public toilet (e.g., WC, KVIP, pit pan)","Charcoal, or kerosene",No,.p,Two,Only Bicycle,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,951,115,95331
1103774,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,No,"Cement /concrete blocks, landcrete, stone, or burnt bricks","Public toilet (e.g., WC, KVIP, pit pan)","Wood, crop residue, sawdust, animal waste, or other",No,.p,Two,No,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1304,115,130710
1103768,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,Yes,"Cement /concrete blocks, landcrete, stone, or burnt bricks","KVIP, or WC","Charcoal, or kerosene",Yes,.p,Three+,Motor cycle or car (regardless of bicycle),Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1331,115,133318
1103772,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1311,115,131129
1103759,,PII,,Refused,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1401,115,140159
1103728,,PII,,Refused,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1521,115,152106
1103725,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,No,Yes,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","Public toilet (e.g., WC, KVIP, pit pan)","Charcoal, or kerosene",No,.p,Three+,No,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1229,115,123059
1103682,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1532,115,153231
1103755,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1338,115,133858
1103616,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1537,115,153739
1103775,,PII,,Refused,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1309,115,130922
1103766,,PII,,Refused,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1320,115,132028
1103598,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1830,115,183101
1103590,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1831,115,183204
1103753,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1342,115,134249
1103739,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1500,115,150030
1103746,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,No,No,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","No toilet facility (bush, beach), or other","Charcoal, or kerosene",No,.p,Two,No,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1354,115,135651
1103731,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1518,115,151818
1103756,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1344,115,134402
1103757,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,No,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","KVIP, or WC","Wood, crop residue, sawdust, animal waste, or other",No,.p,Three+,Only Bicycle,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1336,115,133802
1103696,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1526,115,152644
1100534,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,No,"Cement /concrete blocks, landcrete, stone, or burnt bricks","Public toilet (e.g., WC, KVIP, pit pan)","Charcoal, or kerosene",No,.p,Two,No,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1233,115,123524
1103730,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,No,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","No toilet facility (bush, beach), or other","Wood, crop residue, sawdust, animal waste, or other",No,.p,Three+,Motor cycle or car (regardless of bicycle),Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1511,115,151359
1103749,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1402,115,140250
1103762,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1329,115,132914
1103707,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1525,115,152514
1103764,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,Yes,"Cement /concrete blocks, landcrete, stone, or burnt bricks","Public toilet (e.g., WC, KVIP, pit pan)","Charcoal, or kerosene",No,.p,Three+,Motor cycle or car (regardless of bicycle),Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1324,115,132724
1103745,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1404,115,140503
1103748,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1516,115,151703
1103683,,PII,,Refused,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1535,115,153506
1103689,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1536,115,153607
1103514,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,No,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","KVIP, or WC","Wood, crop residue, sawdust, animal waste, or other",No,.p,Two,No,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,945,115,94809
1103612,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1551,115,155114
1103584,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1829,115,182937
1103650,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,No,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","No toilet facility (bush, beach), or other","Wood, crop residue, sawdust, animal waste, or other",No,.p,Three+,No,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1826,115,182852
1103776,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,No,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","KVIP, or WC","Wood, crop residue, sawdust, animal waste, or other",No,.p,Three+,No,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1256,115,125920
1103744,,PII,,,,,,,,,,,,,,,,,,,,,,,,,18092020,1407,,
1103640,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1550,115,155023
1103741,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1418,115,141840
1103770,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1314,115,131440
1103634,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1830,115,183018
1103656,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,Yes,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","Public toilet (e.g., WC, KVIP, pit pan)","Wood, crop residue, sawdust, animal waste, or other",No,.p,Three+,Motor cycle or car (regardless of bicycle),Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1834,115,183601
1103754,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1339,115,133947
1103736,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1421,115,142145
1103738,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,No,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","No toilet facility (bush, beach), or other","Charcoal, or kerosene",No,.p,Three+,Only Bicycle,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1414,115,141637
1062416,,PII,,Refused,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,528,106,53007
1062415,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,Yes,"Cement /concrete blocks, landcrete, stone, or burnt bricks","KVIP, or WC","Charcoal, or kerosene",Yes,.p,one,No,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,527,106,52830
1062414,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,527,106,52740
1072695,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1706,107,170617
1072704,,PII,,"Call go through, No reply",,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1726,107,172653
1072663,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,Yes,"Cement /concrete blocks, landcrete, stone, or burnt bricks","KVIP, or WC","Gas, or electricity",Yes,.p,Three+,No,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,955,107,95917
1072719,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1819,107,182000
1072713,,PII,,"Call go through, No reply",,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1809,107,180920
1072674,,PII,,Yes (if call went through and the potential respondent answered),,,,,,,,,,,,,,,,,,,,,,,18092020,1034,,
1072726,,PII,,Call Back,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1855,107,185608
1072651,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,900,107,90056
1072662,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,No,"Cement /concrete blocks, landcrete, stone, or burnt bricks","KVIP, or WC","Charcoal, or kerosene",Yes,.p,Three+,Motor cycle or car (regardless of bicycle),Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,949,107,95210
1072656,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,922,107,92304
1072722,,PII,,Call Back,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1841,107,184139
1072703,,PII,,"Call go through, No reply",,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1725,107,172533
1072668,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1020,107,102028
1072729,,PII,PII,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,No,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","No toilet facility (bush, beach), or other","None, no cooking",No,.p,one,No,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1905,107,191322
1072684,,PII,,Phone engaged (Busy),,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1631,107,163152
1072730,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1915,107,191553
1072660,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,No,"Cement /concrete blocks, landcrete, stone, or burnt bricks","Public toilet (e.g., WC, KVIP, pit pan)","Wood, crop residue, sawdust, animal waste, or other",Yes,.p,Three+,No,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,932,107,93509
1072717,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1816,107,181636
1072692,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1700,107,170101
1072673,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,No one ages 5 to 17,Yes,"Cement /concrete blocks, landcrete, stone, or burnt bricks","KVIP, or WC","Gas, or electricity",Yes,.p,Two,Motor cycle or car (regardless of bicycle),Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1027,107,103228
1072678,,PII,,Call Back,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1039,107,103934
1072689,,PII,,Call Back,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1656,107,165614
1072696,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,Yes,"Cement /concrete blocks, landcrete, stone, or burnt bricks","Public toilet (e.g., WC, KVIP, pit pan)","Charcoal, or kerosene",Yes,.p,Three+,No,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1707,107,170755
1072675,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1035,107,103533
1072682,,PII,,Call Back,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1322,107,132313
1072666,,PII,,Call Back,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1018,107,101858
1072676,,PII,,Yes (if call went through and the potential respondent answered),Yes,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1037,107,103732
1072711,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,18092020,1801,107,180133
